date,repo,number,title,pr_type,fix_source,issue_number,issue_author,url
2026-07-01,fullsend,2800,fix(#2797): create ready-for-triage label before use in post-retro.sh,fix,core,2797,ralphbean,https://github.com/fullsend-ai/fullsend/pull/2800
2026-07-01,fullsend,2799,ci(lint): forbid misleading type+scope combinations in commit messages,ci,,,,https://github.com/fullsend-ai/fullsend/pull/2799
2026-07-01,fullsend,2798,chore(deps): update OpenShell to 0.0.72,chore,,,,https://github.com/fullsend-ai/fullsend/pull/2798
2026-07-01,fullsend,2793,ci(e2e): bootstrap behaviour job on main for pull_request_target,ci,,,,https://github.com/fullsend-ai/fullsend/pull/2793
2026-07-01,fullsend,2789,fix(ci): treat renovate bot as trusted for e2e/functional test gates,fix,unlinked,,,https://github.com/fullsend-ai/fullsend/pull/2789
2026-07-01,fullsend,2781,fix(#2298): remove retro/prioritize→fullsend role mapping in dispatch,fix,core,2298,ifireball,https://github.com/fullsend-ai/fullsend/pull/2781
2026-07-01,fullsend,2776,fix(github): detect primary rate limits returned as 403,fix,unlinked,,,https://github.com/fullsend-ai/fullsend/pull/2776
2026-07-01,fullsend,2767,docs: revert hardcoded getting-started link to README.md,docs,,,,https://github.com/fullsend-ai/fullsend/pull/2767
2026-07-01,fullsend,2756,docs(guides): migrate runner_env examples to env.runner,docs,,,,https://github.com/fullsend-ai/fullsend/pull/2756
2026-07-01,fullsend,2752,feat(#2577): add Level 1 distributed tracing,feat,,,,https://github.com/fullsend-ai/fullsend/pull/2752
2026-07-01,fullsend,2736,feat(#2735): replace GitHub Contents API with git sparse checkout,feat,,,,https://github.com/fullsend-ai/fullsend/pull/2736
2026-07-01,fullsend,2723,chore: update fullsend shim workflow,chore,,,,https://github.com/fullsend-ai/fullsend/pull/2723
2026-07-01,fullsend,2605,fix(#2602): enforce scope constraints on review subagents for trivial diffs,fix,bot,2602,fullsend-ai-retro[bot],https://github.com/fullsend-ai/fullsend/pull/2605
2026-07-01,fullsend,2549,docs(problems): Add debugging problem doc for agentic systems,docs,,,,https://github.com/fullsend-ai/fullsend/pull/2549
2026-07-01,fullsend,2532,fix(#2527): use _CLIENT_ID suffix in variableNameForRole,fix,core,2527,ggallen,https://github.com/fullsend-ai/fullsend/pull/2532
2026-07-01,fullsend,2486,fix(#2484): add finding reconciliation step to review agent,fix,bot,2484,fullsend-ai-retro[bot],https://github.com/fullsend-ai/fullsend/pull/2486
2026-07-01,fullsend,2453,docs(adr): add ADR for dispatch version-skew resolution,docs,,,,https://github.com/fullsend-ai/fullsend/pull/2453
2026-07-01,fullsend,2431,refactor(#2429): instruct orchestrator to trust subagent results,other,,,,https://github.com/fullsend-ai/fullsend/pull/2431
2026-07-01,fullsend,2009,docs(problems): add tool call risk assessment problem doc,docs,,,,https://github.com/fullsend-ai/fullsend/pull/2009
2026-07-02,fullsend,2934,feat: add vouch system for first-time contributors,feat,,,,https://github.com/fullsend-ai/fullsend/pull/2934
2026-07-02,fullsend,2911,fix(workflows): configure git identity for runner amends,fix,core,2910,rh-hemartin,https://github.com/fullsend-ai/fullsend/pull/2911
2026-07-02,fullsend,2885,docs(#2802): standardize tier terminology with descriptive prefixes,docs,,,,https://github.com/fullsend-ai/fullsend/pull/2885
2026-07-02,fullsend,2881,docs(#2880): add sandbox image topology section to AGENTS.md,docs,,,,https://github.com/fullsend-ai/fullsend/pull/2881
2026-07-02,fullsend,2878,fix(deps): update module github.com/knights-analytics/hugot to v0.7.5,fix,unlinked,,,https://github.com/fullsend-ai/fullsend/pull/2878
2026-07-02,fullsend,2877,chore: update fullsend shim workflow,chore,,,,https://github.com/fullsend-ai/fullsend/pull/2877
2026-07-02,fullsend,2870,fix(#2869): inject FULLSEND_OUTPUT_SCHEMA into validation script env,fix,core,2869,ggallen,https://github.com/fullsend-ai/fullsend/pull/2870
2026-07-02,fullsend,2853,docs: move experiments from Internals to Contributing section,docs,,,,https://github.com/fullsend-ai/fullsend/pull/2853
2026-07-02,fullsend,2811,docs(adr): ADR 0064 — deprecate customized/ directory overlay,docs,,,,https://github.com/fullsend-ai/fullsend/pull/2811
2026-07-02,fullsend,2796,perf: remove sandbox image cache (~4.5 min overhead),perf,,,,https://github.com/fullsend-ai/fullsend/pull/2796
2026-07-02,fullsend,2761,refactor(harness): migrate retro agent to env.runner/env.sandbox (ADR 0055),other,,,,https://github.com/fullsend-ai/fullsend/pull/2761
2026-07-02,fullsend,2758,refactor(harness): migrate review agent to env.runner/env.sandbox (ADR 0055),other,,,,https://github.com/fullsend-ai/fullsend/pull/2758
2026-07-02,fullsend,2491,fix(#2489): retry scaffold push on non-fast-forward (auto_init race),fix,core,2489,rh-hemartin,https://github.com/fullsend-ai/fullsend/pull/2491
2026-07-03,fullsend,2978,chore(e2e): delete per-repo var before starting,chore,,,,https://github.com/fullsend-ai/fullsend/pull/2978
2026-07-03,fullsend,2972,chore(deps): update actions/setup-go action to v6.5.0,chore,,,,https://github.com/fullsend-ai/fullsend/pull/2972
2026-07-03,fullsend,2963,test(#2962): canonicalize temp dirs in path-containment tests,test,,,,https://github.com/fullsend-ai/fullsend/pull/2963
2026-07-03,fullsend,2960,fix(#2779): respect inbound TRACEPARENT in trace chain,fix,external,2779,dhshah13,https://github.com/fullsend-ai/fullsend/pull/2960
2026-07-03,fullsend,2941,chore(deps): update experiments digest to 68c6a3b,chore,,,,https://github.com/fullsend-ai/fullsend/pull/2941
2026-07-03,fullsend,2857,fix(#2856): calibrate ADR convention violation severities in review agent,fix,bot,2856,fullsend-ai-retro[bot],https://github.com/fullsend-ai/fullsend/pull/2857
2026-07-03,fullsend,2693,fix(renovate): group OpenShell base image and version pin updates,fix,unlinked,,,https://github.com/fullsend-ai/fullsend/pull/2693
2026-07-05,fullsend,3009,chore(deps): update dependency @cloudflare/vitest-pool-workers to ^0.18.0,chore,,,,https://github.com/fullsend-ai/fullsend/pull/3009
2026-07-05,fullsend,3006,chore(deps): update cloudflare/wrangler-action action to v3.15.0,chore,,,,https://github.com/fullsend-ai/fullsend/pull/3006
2026-07-05,fullsend,3004,chore(deps): update actions/setup-python action to v6.3.0,chore,,,,https://github.com/fullsend-ai/fullsend/pull/3004
2026-07-05,fullsend,3002,feat(repos): add manifest parser and validation for repos.yaml,feat,,,,https://github.com/fullsend-ai/fullsend/pull/3002
2026-07-05,fullsend,3001,"feat(forge): add ListRepoVariables, DeleteRepoVariable, DeleteRepoSecret",feat,,,,https://github.com/fullsend-ai/fullsend/pull/3001
2026-07-05,fullsend,3000,fix: load per-repo config.yaml in fullsend run and reusable workflows,fix,unlinked,,,https://github.com/fullsend-ai/fullsend/pull/3000
2026-07-05,fullsend,2909,feat(#2904): expose version and commit in mint /health and /v1/status,feat,,,,https://github.com/fullsend-ai/fullsend/pull/2909
2026-07-05,fullsend,2773,feat(mint): implement ADR 0059 public mint mode,feat,,,,https://github.com/fullsend-ai/fullsend/pull/2773
2026-07-05,fullsend,2409,docs(adr): add polling-based work discovery ADR,docs,,,,https://github.com/fullsend-ai/fullsend/pull/2409
2026-07-06,fullsend,3079,ci(release): sync version tags to fullsend-ai/agents,ci,,,,https://github.com/fullsend-ai/fullsend/pull/3079
2026-07-06,fullsend,3064,docs(problems): add flapping and convergence problem doc,docs,,,,https://github.com/fullsend-ai/fullsend/pull/3064
2026-07-06,fullsend,3058,docs(problems): add trustworthiness evidence problem doc,docs,,,,https://github.com/fullsend-ai/fullsend/pull/3058
2026-07-06,fullsend,3040,chore(deps): update renovatebot/github-action action to v46.1.18,chore,,,,https://github.com/fullsend-ai/fullsend/pull/3040
2026-07-06,fullsend,3039,fix(#3036): resolve per-repo runner script paths in agent workflows,fix,core,3036,ifireball,https://github.com/fullsend-ai/fullsend/pull/3039
2026-07-06,fullsend,3003,refactor(repos): extract per-repo install logic into internal/repos package,other,,,,https://github.com/fullsend-ai/fullsend/pull/3003
2026-07-06,fullsend,2998,chore(deps): update openshell,chore,,,,https://github.com/fullsend-ai/fullsend/pull/2998
2026-07-06,fullsend,2947,feat(cli): add runtime fallback to agents repo for unconfigured agents,feat,,,,https://github.com/fullsend-ai/fullsend/pull/2947
2026-07-06,fullsend,2924,fix(#2903): print finding details in bootstrap security scan warnings,fix,core,2903,rh-hemartin,https://github.com/fullsend-ai/fullsend/pull/2924
2026-07-06,fullsend,2876,ci(#2875): add rate-limit resilience to e2e pool org acquisition,ci,,,,https://github.com/fullsend-ai/fullsend/pull/2876
2026-07-06,fullsend,2583,docs(adr): ADR 0067 — GitLab cron-polling event dispatch,docs,,,,https://github.com/fullsend-ai/fullsend/pull/2583
2026-07-07,fullsend,3425,fix(#3396): propagate default allowlist to harness composition,fix,core,3396,waynesun09,https://github.com/fullsend-ai/fullsend/pull/3425
2026-07-07,fullsend,3380,chore(deps): update dependency vitest to v4.1.10,chore,,,,https://github.com/fullsend-ai/fullsend/pull/3380
2026-07-07,fullsend,3286,docs(agents): use precise terminology for action.yml heading,docs,,,,https://github.com/fullsend-ai/fullsend/pull/3286
2026-07-07,fullsend,3203,chore(deps): update experiments digest to 4d2f057,chore,,,,https://github.com/fullsend-ai/fullsend/pull/3203
2026-07-07,fullsend,3192,refactor(forge): add forge detection from git remote URL,other,,,,https://github.com/fullsend-ai/fullsend/pull/3192
2026-07-07,fullsend,3191,feat(dispatch): extend NormalizedEvent v1 schema for GitLab support,feat,,,,https://github.com/fullsend-ai/fullsend/pull/3191
2026-07-07,fullsend,3182,fix(prioritize): inline CSMA library into post-script,fix,unlinked,,,https://github.com/fullsend-ai/fullsend/pull/3182
2026-07-07,fullsend,3116,chore(deps): update dependency nvidia/openshell to v0.0.78,chore,,,,https://github.com/fullsend-ai/fullsend/pull/3116
2026-07-07,fullsend,3023,chore(deps): update dependency cytoscape to v3.34.0,chore,,,,https://github.com/fullsend-ai/fullsend/pull/3023
2026-07-07,fullsend,2568,docs(custom-agents): add BYOI section and improve example agent,docs,,,,https://github.com/fullsend-ai/fullsend/pull/2568
2026-07-07,fullsend,2360,perf(#2351): batch path-existence checks via Git Trees API,perf,,,,https://github.com/fullsend-ai/fullsend/pull/2360
2026-07-07,fullsend,2359,perf(#2354): bound enrollment wait with timeout and backoff,perf,,,,https://github.com/fullsend-ai/fullsend/pull/2359
2026-07-07,fullsend,2219,docs(#2215): extend forge abstraction scope to action.yml,docs,,,,https://github.com/fullsend-ai/fullsend/pull/2219
2026-07-08,fullsend,3696,ci(dispatch): allow checkout@v7 fork PR checkout in all reusable workflows,ci,,,,https://github.com/fullsend-ai/fullsend/pull/3696
2026-07-08,fullsend,3610,fix(skills): check open PRs for in-flight ADR numbers,fix,unlinked,,,https://github.com/fullsend-ai/fullsend/pull/3610
2026-07-08,fullsend,3550,chore: gitignore superpowers plan files,chore,,,,https://github.com/fullsend-ai/fullsend/pull/3550
2026-07-08,fullsend,3393,fix(#3069): fall back to workspace scripts dir for script companions,fix,bot,3069,fullsend-ai-retro[bot],https://github.com/fullsend-ai/fullsend/pull/3393
2026-07-08,fullsend,3383,fix: improve fine-grained PAT guidance in preflight and setup,fix,unlinked,,,https://github.com/fullsend-ai/fullsend/pull/3383
2026-07-08,fullsend,3382,feat(cutting-releases): add release highlights step,feat,,,,https://github.com/fullsend-ai/fullsend/pull/3382
2026-07-08,fullsend,3187,chore(make): auto-install pre-commit hooks on lint,chore,,,,https://github.com/fullsend-ai/fullsend/pull/3187
2026-07-08,fullsend,2932,feat(cli): add migrate-customizations command for ADR-0064,feat,,,,https://github.com/fullsend-ai/fullsend/pull/2932
2026-07-08,fullsend,2671,feat(sandbox): adopt provider-backed policy composition,feat,,,,https://github.com/fullsend-ai/fullsend/pull/2671
2026-07-08,fullsend,1982,ci(e2e): add Gherkin behaviour tests with dummy runtime,ci,,,,https://github.com/fullsend-ai/fullsend/pull/1982
2026-07-09,fullsend,3905,chore(deps): update dependency @types/hast to v3.0.5,chore,,,,https://github.com/fullsend-ai/fullsend/pull/3905
2026-07-09,fullsend,3770,chore(deps): update dependency go to v1.26.5,chore,,,,https://github.com/fullsend-ai/fullsend/pull/3770
2026-07-09,fullsend,3692,fix(wif): preserve GitHub canonical case in attributeCondition and IAM principals,fix,unlinked,,,https://github.com/fullsend-ai/fullsend/pull/3692
2026-07-09,fullsend,3677,fix(config): always merge default allowed_remote_resources into loaded configs,fix,unlinked,,,https://github.com/fullsend-ai/fullsend/pull/3677
2026-07-09,fullsend,3398,docs(agents): clarify default vs. custom agent distinction,docs,,,,https://github.com/fullsend-ai/fullsend/pull/3398
2026-07-09,fullsend,3031,feat(repos): add repos status command,feat,,,,https://github.com/fullsend-ai/fullsend/pull/3031
2026-07-09,fullsend,2850,docs: July 2026 roadmap refresh,docs,,,,https://github.com/fullsend-ai/fullsend/pull/2850
2026-07-10,fullsend,4062,chore(deps): update actions/stale action to v10.4.0,chore,,,,https://github.com/fullsend-ai/fullsend/pull/4062
2026-07-10,fullsend,4020,fix(#2969): use frontmatter title for directory sidebar entries and exclude non-content files,fix,core,2969,waynesun09,https://github.com/fullsend-ai/fullsend/pull/4020
2026-07-10,fullsend,4013,chore(#4007): group Cloudflare packages in Renovate config,chore,,,,https://github.com/fullsend-ai/fullsend/pull/4013
2026-07-10,fullsend,4008,docs(#3997): add missing sidebar entries for behaviour docs,docs,,,,https://github.com/fullsend-ai/fullsend/pull/4008
2026-07-10,fullsend,4002,chore(deps): bump @cloudflare/workers-types from v4 to v5,chore,,,,https://github.com/fullsend-ai/fullsend/pull/4002
2026-07-10,fullsend,3943,docs(fix): document fullsend-fix label for human-authored PRs,docs,,,,https://github.com/fullsend-ai/fullsend/pull/3943
2026-07-10,fullsend,3903,feat(#2862): Level 2 distributed tracing — OTLP export to a backend,feat,,,,https://github.com/fullsend-ai/fullsend/pull/3903
2026-07-10,fullsend,3868,docs(#3861): fix documentation nav inconsistencies,docs,,,,https://github.com/fullsend-ai/fullsend/pull/3868
2026-07-10,fullsend,3674,chore(deps): update dependency @types/node to v22.20.1,chore,,,,https://github.com/fullsend-ai/fullsend/pull/3674
2026-07-10,fullsend,3448,fix(#3446): remove invalid top-level return guard from inlined CSMA code,fix,bot,3446,fullsend-ai-retro[bot],https://github.com/fullsend-ai/fullsend/pull/3448
2026-07-10,fullsend,3378,docs(vision): frame autonomy as configurable per workflow,docs,,,,https://github.com/fullsend-ai/fullsend/pull/3378
2026-07-10,fullsend,3194,refactor(forge)!: prepare interface for GitLab support,other,,,,https://github.com/fullsend-ai/fullsend/pull/3194
2026-07-10,fullsend,3186,feat(runtime): render agent event stream live during execution,feat,,,,https://github.com/fullsend-ai/fullsend/pull/3186
2026-07-10,fullsend,3033,feat(repos): add repos install command for bulk per-repo installation,feat,,,,https://github.com/fullsend-ai/fullsend/pull/3033
2026-07-10,fullsend,3032,feat(repos): add repos init command for manifest bootstrapping,feat,,,,https://github.com/fullsend-ai/fullsend/pull/3032
2026-07-10,fullsend,2854,fix(deps): update module github.com/googlecloudplatform/functions-framework-go to v1.9.2,fix,unlinked,,,https://github.com/fullsend-ai/fullsend/pull/2854
2026-07-10,fullsend,2098,"fix(agents): There are no subagent ""types""; they don't compose",fix,unlinked,,,https://github.com/fullsend-ai/fullsend/pull/2098
2026-07-12,fullsend,4123,chore(deps): update dependency concurrently to v9.2.4,chore,,,,https://github.com/fullsend-ai/fullsend/pull/4123
2026-07-13,fullsend,4544,chore(deps): update dependency nvidia/openshell to v0.0.82,chore,,,,https://github.com/fullsend-ai/fullsend/pull/4544
2026-07-13,fullsend,4352,chore(deps): update renovatebot/github-action action to v46.1.19,chore,,,,https://github.com/fullsend-ai/fullsend/pull/4352
2026-07-13,fullsend,4324,chore(deps): update docker/build-push-action action to v7.3.0,chore,,,,https://github.com/fullsend-ai/fullsend/pull/4324
2026-07-13,fullsend,4301,test: disable commit signing in ephemeral test repos,test,,,,https://github.com/fullsend-ai/fullsend/pull/4301
2026-07-13,fullsend,4158,chore(deps): update dependency eslint to v10.7.0,chore,,,,https://github.com/fullsend-ai/fullsend/pull/4158
