date,repo,type,event,number,title,url
2026-06-29,fullsend,pr,merged,2734,"chore(deps): update dependency vite to v6.4.3",https://github.com/fullsend-ai/fullsend/pull/2734
2026-06-29,fullsend,pr,merged,2733,"feat(config): add triage-agent to default allowed_remote_resources",https://github.com/fullsend-ai/fullsend/pull/2733
2026-06-29,fullsend,pr,merged,2714,"chore(deps): update dependency nvidia/openshell to v0.0.71",https://github.com/fullsend-ai/fullsend/pull/2714
2026-06-29,fullsend,pr,merged,2701,"feat(site): migrate docs site to VitePress and redesign landing page",https://github.com/fullsend-ai/fullsend/pull/2701
2026-06-29,fullsend,pr,merged,2698,"docs: deprecate all-in-one admin, restructure reference/ into sidebar sections",https://github.com/fullsend-ai/fullsend/pull/2698
2026-06-29,fullsend,pr,merged,2695,"fix(#2687): add line-number verification to review skill prompts",https://github.com/fullsend-ai/fullsend/pull/2695
2026-06-29,fullsend,pr,merged,2689,"refactor(workflows): replace fullsend_ai_ref by job.workflow_sha",https://github.com/fullsend-ai/fullsend/pull/2689
2026-06-29,fullsend,pr,merged,2679,"fix(dispatch): add label-based handoffs for bot-to-bot dispatch paths",https://github.com/fullsend-ai/fullsend/pull/2679
2026-06-29,fullsend,pr,merged,2673,"fix(ci): fall back to collaborator permission API in e2e/functional gate",https://github.com/fullsend-ai/fullsend/pull/2673
2026-06-29,fullsend,pr,merged,2657,"docs: strengthen breaking-change marking guidance",https://github.com/fullsend-ai/fullsend/pull/2657
2026-06-29,fullsend,pr,merged,2630,"feat(cli)!: add --direct flag to sync-scaffold, enroll, and unenroll",https://github.com/fullsend-ai/fullsend/pull/2630
2026-06-29,fullsend,pr,merged,2594,"fix(#2592): default to fork-based scaffold PR for non-owner users",https://github.com/fullsend-ai/fullsend/pull/2594
2026-06-29,fullsend,pr,merged,2582,"feat(harness): unified env var delivery (ADR 0055)",https://github.com/fullsend-ai/fullsend/pull/2582
2026-06-29,fullsend,pr,merged,2537,"feat: add standalone mint with custom role support",https://github.com/fullsend-ai/fullsend/pull/2537
2026-06-29,fullsend,pr,closed,2750,"feat(scaffold): replace triage harness with external agent registry",https://github.com/fullsend-ai/fullsend/pull/2750
2026-06-29,fullsend,pr,closed,2685,"chore(deps): update ghcr.io/nvidia/openshell-community/sandboxes/base docker digest to aeef1c6",https://github.com/fullsend-ai/fullsend/pull/2685
2026-06-29,fullsend,issue,opened,2757,"Docs site: experiments/ submodule content not included in built site",https://github.com/fullsend-ai/fullsend/issues/2757
2026-06-29,fullsend,issue,opened,2749,"Unify retro skip conditions: skip when review verdict is clean approval with no findings",https://github.com/fullsend-ai/fullsend/issues/2749
2026-06-29,fullsend,issue,opened,2748,"Review agent should detect repo-specific shell conventions before reviewing shell scripts",https://github.com/fullsend-ai/fullsend/issues/2748
2026-06-29,fullsend,issue,opened,2747,"Review agent includes base-branch changes in diff analysis, producing false positives",https://github.com/fullsend-ai/fullsend/issues/2747
2026-06-29,fullsend,issue,opened,2746,"Review agent produces non-deterministic verdicts on unchanged commits",https://github.com/fullsend-ai/fullsend/issues/2746
2026-06-29,fullsend,issue,opened,2745,"Review agent should read repo AGENTS.md to calibrate protected-path list",https://github.com/fullsend-ai/fullsend/issues/2745
2026-06-29,fullsend,issue,opened,2744,"Review agent should grep codebase for existing usage before flagging upstream-downstream violations",https://github.com/fullsend-ai/fullsend/issues/2744
2026-06-29,fullsend,issue,opened,2742,"Remove __FULLSEND_AI_REF__ placeholder from scaffold action references",https://github.com/fullsend-ai/fullsend/issues/2742
2026-06-29,fullsend,issue,opened,2741,"Review agent should flag weak test matchers that under-assert",https://github.com/fullsend-ai/fullsend/issues/2741
2026-06-29,fullsend,issue,opened,2740,"Review agent should detect placeholder/stub markers in committed content",https://github.com/fullsend-ai/fullsend/issues/2740
2026-06-29,fullsend,issue,opened,2739,"Skip retro dispatch for merged bot PRs with no agent interaction",https://github.com/fullsend-ai/fullsend/issues/2739
2026-06-29,fullsend,issue,opened,2738,"Review agent should validate remediation feasibility against PR context",https://github.com/fullsend-ai/fullsend/issues/2738
2026-06-29,fullsend,issue,closed,2687,"Review skill should instruct agents to verify line numbers against file content",https://github.com/fullsend-ai/fullsend/issues/2687
2026-06-29,fullsend,issue,closed,2683,"reusable-workflow and dependabot update",https://github.com/fullsend-ai/fullsend/issues/2683
2026-06-29,fullsend,issue,closed,2669,"Adopt label-based gating for agent dispatch and trusted-process identification",https://github.com/fullsend-ai/fullsend/issues/2669
2026-06-29,fullsend,issue,closed,2654,"ADR-0045 Phase 4 PR #2446 shipped breaking change without ! marker",https://github.com/fullsend-ai/fullsend/issues/2654
2026-06-29,fullsend,issue,closed,2636,"dispatch: retro-filed proposal issues skip auto-triage under ADR 0054 authorization gate",https://github.com/fullsend-ai/fullsend/issues/2636
2026-06-29,fullsend,issue,closed,2625,"sync-scaffold, enroll, and unenroll push directly to default branch instead of creating PRs",https://github.com/fullsend-ai/fullsend/issues/2625
2026-06-29,fullsend,issue,closed,2592,"`fullsend github setup` command create the PR from a branch in the main repository and not from my fork",https://github.com/fullsend-ai/fullsend/issues/2592
2026-06-29,fullsend,issue,closed,2581,"Deploy Site workflow broken: missing toml-eslint-parser package",https://github.com/fullsend-ai/fullsend/issues/2581
2026-06-29,fullsend,issue,closed,2575,"Unify runner and sandbox env var delivery under a single harness env: key",https://github.com/fullsend-ai/fullsend/issues/2575
2026-06-29,fullsend,issue,closed,2293,"Docs sidebar order is purely alphabetical with no authoring control",https://github.com/fullsend-ai/fullsend/issues/2293
2026-06-29,fullsend,issue,closed,1065,"docs: render markdown images (https URLs and repo-relative paths under docs/)",https://github.com/fullsend-ai/fullsend/issues/1065
2026-06-29,fullsend,issue,closed,829,"Disable fix agent by default on human-created PRs",https://github.com/fullsend-ai/fullsend/issues/829
2026-06-29,fullsend,issue,closed,795,"Add document search in the docs app",https://github.com/fullsend-ai/fullsend/issues/795
2026-06-29,.fullsend,pr,opened,90,"refactor(classify): migrate runner_env to env.runner (ADR 0055)",https://github.com/fullsend-ai/.fullsend/pull/90
2026-06-29,.fullsend,pr,opened,89,"refactor(scribe): migrate to env.runner/env.sandbox (ADR 0055)",https://github.com/fullsend-ai/.fullsend/pull/89
2026-06-29,.fullsend,pr,opened,88,"refactor(review): migrate to env.runner/env.sandbox (ADR 0055)",https://github.com/fullsend-ai/.fullsend/pull/88
2026-06-29,.fullsend,pr,merged,90,"refactor(classify): migrate runner_env to env.runner (ADR 0055)",https://github.com/fullsend-ai/.fullsend/pull/90
2026-06-29,.fullsend,pr,merged,89,"refactor(scribe): migrate to env.runner/env.sandbox (ADR 0055)",https://github.com/fullsend-ai/.fullsend/pull/89
2026-06-29,.fullsend,pr,merged,88,"refactor(review): migrate to env.runner/env.sandbox (ADR 0055)",https://github.com/fullsend-ai/.fullsend/pull/88
2026-06-30,fullsend,pr,opened,2808,"fix(#2806): resolve host_files relative src paths for URL bases",https://github.com/fullsend-ai/fullsend/pull/2808
2026-06-30,fullsend,pr,opened,2807,"fix(#2805): resolve relative resources for URL-sourced config agents",https://github.com/fullsend-ai/fullsend/pull/2807
2026-06-30,fullsend,pr,opened,2800,"fix(#2797): create ready-for-triage label before use in post-retro.sh",https://github.com/fullsend-ai/fullsend/pull/2800
2026-06-30,fullsend,pr,opened,2799,"ci(lint): forbid misleading type+scope combinations in commit messages",https://github.com/fullsend-ai/fullsend/pull/2799
2026-06-30,fullsend,pr,opened,2798,"chore(deps): update OpenShell to 0.0.72",https://github.com/fullsend-ai/fullsend/pull/2798
2026-06-30,fullsend,pr,opened,2796,"perf: remove sandbox image cache (~4.5 min overhead)",https://github.com/fullsend-ai/fullsend/pull/2796
2026-06-30,fullsend,pr,opened,2795,"fix: pin supervisor image to match openshell CLI version",https://github.com/fullsend-ai/fullsend/pull/2795
2026-06-30,fullsend,pr,opened,2793,"ci(e2e): bootstrap behaviour job on main for pull_request_target",https://github.com/fullsend-ai/fullsend/pull/2793
2026-06-30,fullsend,pr,opened,2791,"docs: ADR 0062 — Auto-merge",https://github.com/fullsend-ai/fullsend/pull/2791
2026-06-30,fullsend,pr,opened,2790,"chore: exempt go.mod/go.sum from CODEOWNERS review",https://github.com/fullsend-ai/fullsend/pull/2790
2026-06-30,fullsend,pr,opened,2789,"fix(ci): treat renovate bot as trusted for e2e/functional test gates",https://github.com/fullsend-ai/fullsend/pull/2789
2026-06-30,fullsend,pr,opened,2788,"fix(ci): trigger e2e tests on .github/scripts/ and action.yml changes",https://github.com/fullsend-ai/fullsend/pull/2788
2026-06-30,fullsend,pr,opened,2787,"fix: revert openshell to 0.0.63",https://github.com/fullsend-ai/fullsend/pull/2787
2026-06-30,fullsend,pr,opened,2784,"chore(deps): update dependency nvidia/openshell to v0.0.73",https://github.com/fullsend-ai/fullsend/pull/2784
2026-06-30,fullsend,pr,opened,2781,"fix(#2298): remove retro/prioritize→fullsend role mapping in dispatch",https://github.com/fullsend-ai/fullsend/pull/2781
2026-06-30,fullsend,pr,opened,2776,"fix(github): detect primary rate limits returned as 403",https://github.com/fullsend-ai/fullsend/pull/2776
2026-06-30,fullsend,pr,opened,2775,"feat(agents): add action-hints footer to review, triage, and fix comments",https://github.com/fullsend-ai/fullsend/pull/2775
2026-06-30,fullsend,pr,opened,2774,"fix(runner): extract sandbox output to temp dir instead of overwriting target repo",https://github.com/fullsend-ai/fullsend/pull/2774
2026-06-30,fullsend,pr,opened,2773,"feat(mint): implement ADR 0059 public mint mode",https://github.com/fullsend-ai/fullsend/pull/2773
2026-06-30,fullsend,pr,opened,2771,"chore(deps): update goreleaser/goreleaser-action action to v7.2.3",https://github.com/fullsend-ai/fullsend/pull/2771
2026-06-30,fullsend,pr,opened,2770,"feat(cli): add fullsend agent subcommand (ADR 0058 Phase 2)",https://github.com/fullsend-ai/fullsend/pull/2770
2026-06-30,fullsend,pr,opened,2769,"feat(run): add runtime agent resolution from config (ADR 0058 Phase 3)",https://github.com/fullsend-ai/fullsend/pull/2769
2026-06-30,fullsend,pr,opened,2768,"feat(config): add agent registration schema (ADR 0058 Phase 1)",https://github.com/fullsend-ai/fullsend/pull/2768
2026-06-30,fullsend,pr,merged,2808,"fix(#2806): resolve host_files relative src paths for URL bases",https://github.com/fullsend-ai/fullsend/pull/2808
2026-06-30,fullsend,pr,merged,2795,"fix: pin supervisor image to match openshell CLI version",https://github.com/fullsend-ai/fullsend/pull/2795
2026-06-30,fullsend,pr,merged,2788,"fix(ci): trigger e2e tests on .github/scripts/ and action.yml changes",https://github.com/fullsend-ai/fullsend/pull/2788
2026-06-30,fullsend,pr,merged,2787,"fix: revert openshell to 0.0.63",https://github.com/fullsend-ai/fullsend/pull/2787
2026-06-30,fullsend,pr,merged,2771,"chore(deps): update goreleaser/goreleaser-action action to v7.2.3",https://github.com/fullsend-ai/fullsend/pull/2771
2026-06-30,fullsend,pr,merged,2770,"feat(cli): add fullsend agent subcommand (ADR 0058 Phase 2)",https://github.com/fullsend-ai/fullsend/pull/2770
2026-06-30,fullsend,pr,merged,2769,"feat(run): add runtime agent resolution from config (ADR 0058 Phase 3)",https://github.com/fullsend-ai/fullsend/pull/2769
2026-06-30,fullsend,pr,merged,2768,"feat(config): add agent registration schema (ADR 0058 Phase 1)",https://github.com/fullsend-ai/fullsend/pull/2768
2026-06-30,fullsend,pr,merged,2766,"feat(e2e): expand org pool from 6 to 12",https://github.com/fullsend-ai/fullsend/pull/2766
2026-06-30,fullsend,pr,merged,2764,"fix(github): increase retry attempts and add jitter to backoff",https://github.com/fullsend-ai/fullsend/pull/2764
2026-06-30,fullsend,pr,merged,2763,"refactor(harness): migrate triage to env.runner/env.sandbox (ADR 0055)",https://github.com/fullsend-ai/fullsend/pull/2763
2026-06-30,fullsend,pr,merged,2762,"refactor(harness): migrate fix agent to env.runner/env.sandbox (ADR 0055)",https://github.com/fullsend-ai/fullsend/pull/2762
2026-06-30,fullsend,pr,merged,2759,"refactor(harness): migrate prioritize agent to env.runner/env.sandbox (ADR 0055)",https://github.com/fullsend-ai/fullsend/pull/2759
2026-06-30,fullsend,pr,merged,2755,"docs(adr): Agent registration",https://github.com/fullsend-ai/fullsend/pull/2755
2026-06-30,fullsend,pr,merged,2753,"chore(deps): update dependency nvidia/openshell to v0.0.72",https://github.com/fullsend-ai/fullsend/pull/2753
2026-06-30,fullsend,pr,merged,2650,"docs(adr): harness CEL dispatch and NormalizedEvent v1",https://github.com/fullsend-ai/fullsend/pull/2650
2026-06-30,fullsend,pr,merged,2277,"feat(mint): cross-org authorization and e2e WIF auth (#2155)",https://github.com/fullsend-ai/fullsend/pull/2277
2026-06-30,fullsend,pr,merged,1580,"docs(adr): add ADR 0059 for public mint mode with wildcard allowlists",https://github.com/fullsend-ai/fullsend/pull/1580
2026-06-30,fullsend,pr,closed,2154,"feat(cli): download from sandbox into different directory",https://github.com/fullsend-ai/fullsend/pull/2154
2026-06-30,fullsend,pr,closed,1739,"docs(adr): propose ADR 0044 gate workflows:write on repo secret allowlist",https://github.com/fullsend-ai/fullsend/pull/1739
2026-06-30,fullsend,issue,opened,2809,"Pre-review skip should halt workflow to prevent agent bootstrap token waste",https://github.com/fullsend-ai/fullsend/issues/2809
2026-06-30,fullsend,issue,opened,2806,"harness: host_files with relative src paths not resolved for URL-sourced harnesses",https://github.com/fullsend-ai/fullsend/issues/2806
2026-06-30,fullsend,issue,opened,2805,"harness: config-registered URL agents skip ADR-0045 resource resolution",https://github.com/fullsend-ai/fullsend/issues/2805
2026-06-30,fullsend,issue,opened,2804,"Move JSON schema validation into fullsend run as a core platform feature",https://github.com/fullsend-ai/fullsend/issues/2804
2026-06-30,fullsend,issue,opened,2803,"Investigate git log history as context source for code and triage agents",https://github.com/fullsend-ai/fullsend/issues/2803
